path,label,source_split,width,height,pixel_sha256,dhash,brightness,sharpness,group,split
data/raw/Forest Fire Dataset/Training/fire/fire_0172.jpg,1,train,250,250,3ed9942b4109645dd9bee134dd1cb475cb0cd0433ea270d1e30dcc9543ede546,80f6970905030707,0.3269016373910676,653.0394611860899,532,train
data/raw/Forest Fire Dataset/Training/fire/fire_0173.jpg,1,train,250,250,d68c3f016c1307ef87321985ca57fb2991ce50dc6006aa9dc3c54f01fd80716d,934e161abe9de5f3,0.2452359068627451,629.038260326341,533,train
data/raw/Forest Fire Dataset/Training/fire/fire_0175.jpg,1,train,250,250,7e7a964cf0df0fee92f5a88be2634b90b49af6296a31fe4c72d5e99237a41992,1e1f3f1f9f9f5747,0.3967030909586057,2245.0173070739665,534,train
data/raw/Forest Fire Dataset/Training/fire/fire_0176.jpg,1,train,250,250,e4d9a51fbdc8938000895243ac5539e76420e274dc6bee00a1eed43c713057e3,73078f1c01028092,0.2123319206154684,178.30094512069536,535,train
data/raw/Forest Fire Dataset/Training/fire/fire_0177.jpg,1,train,250,250,8f7f4a32722035004454f19c461d67544955ffec977d0ef4807e0ab714a49fcd,c4f49fdfcfd6c7c3,0.07992919389978213,1004.9446375183132,536,train
data/raw/Forest Fire Dataset/Training/fire/fire_0178.jpg,1,train,250,250,bac075491e08aa4064f0c0a9d29f696a97ffc480a9fcc73d14743f5aed77e876,8103070b135a5edd,0.29046798406862745,2231.8888851930074,537,validation
data/raw/Forest Fire Dataset/Training/fire/fire_0180.jpg,1,train,250,250,8fc4d60d3514ff315c424b2c5856a7a79f04d4142aec7997603ebeba3e992f89,9a8e160e0e1e99d3,0.3900428921568627,1326.6477006898606,538,train
data/raw/Forest Fire Dataset/Training/fire/fire_0181.jpg,1,train,250,250,14480437ba46e949ba4ab14c2b6e0e404b1acd4bd529af434bd8dbc301b603c1,45b03e4cf6f8ccce,0.4785534960511983,80.96488423116182,539,train
data/raw/Forest Fire Dataset/Training/fire/fire_0182.jpg,1,train,250,250,4dcca2ef4aeac01f12c33480f137da71165dbb21a06ac665e5ea94a497d85596,3b5a785830383871,0.3096396718409586,1368.7552749862134,540,validation
data/raw/Forest Fire Dataset/Training/fire/fire_0183.jpg,1,train,250,250,1d328d7315a8284fe90fa260bf5d4cdfc6547059763c09c9398c52ba9144aa37,245958d8d9c1d258,0.22221200980392156,335.4184093565747,541,train
data/raw/Forest Fire Dataset/Training/fire/fire_0184.jpg,1,train,250,250,42f51746d3d53ac5206cc24297b8c432f8fcb3dd127e3394694a4435334408dc,2d2d5d4d0d456575,0.7568967864923747,1384.7448144023144,542,train
data/raw/Forest Fire Dataset/Training/fire/fire_0185.jpg,1,train,250,250,8f3b0f91d55b6c51026b876e34fc448229ade48c28995d96e3d59ae6a4b1db6f,06061e0e1e1e1617,0.19638225081699348,176.16040992228798,543,train
data/raw/Forest Fire Dataset/Training/fire/fire_0186.jpg,1,train,250,250,560d9758d5120604d10023aaa60444fc6764c6f6ba92ef88b49435963d0d2701,2e6c7cd8abc787cb,0.4074333639705882,1721.9375958566757,544,train
data/raw/Forest Fire Dataset/Training/fire/fire_0187.jpg,1,train,250,250,43076279ea342814023ec2ab76ea2f4b1b75ef14c94d8c3855e9299847d64204,263c4fc7e62e2f07,0.17333920547385623,679.9739716592128,545,validation
data/raw/Forest Fire Dataset/Training/fire/fire_0189.jpg,1,train,250,250,2fad3a6e9be7783e722cb9d2f5775b2700bdc7467aa92d8ccfedbd98fe40a0e7,d797b7b737b2b0b2,0.3529905364923747,1265.123358781035,546,train
data/raw/Forest Fire Dataset/Training/fire/fire_0190.jpg,1,train,250,250,f03d966688d296ebafcb107057923681de2a1a482ccc0a63a188dc758dde1fa5,ecdd1f3eba93a181,0.2822789011437909,557.1995679123287,547,train
data/raw/Forest Fire Dataset/Training/fire/fire_0191.jpg,1,train,250,250,85d3b08055d0c21f850b30dcef54ee6027a644b568114ec5db3d42a3f5c3c137,0727038b9a9e1f1f,0.37436172385620914,484.6146876199489,548,train
data/raw/Forest Fire Dataset/Training/fire/fire_0192.jpg,1,train,250,250,6ffc884c7d874b17256291973e59b80de427449e1caf8df739cf8127ec23f647,a6a4cc9298d8f9a0,0.37799734477124186,456.8056038396772,549,train
data/raw/Forest Fire Dataset/Training/fire/fire_0193.jpg,1,train,250,250,d46529f199e044a1dcdd1a49126050b51abad8fe208167a33c088c244bfd26fe,4cbeb2b3b3f353f0,0.15202673951525053,201.83736020602575,550,validation
data/raw/Forest Fire Dataset/Training/fire/fire_0194.jpg,1,train,250,250,238e5f0f2e2cea8059b3f54dfc3d5f2c929fea81cb34aa16b5367f9b57538576,984f4f17068e4df9,0.40261225149782137,1311.9703097395095,551,train
data/raw/Forest Fire Dataset/Training/fire/fire_0195.jpg,1,train,250,250,1b9f74809363987a2d419091861438d4536a8ff501bd6cb537b4515431a3a806,3633707c363c3e7d,0.1263131467864924,269.9424735320813,552,train
data/raw/Forest Fire Dataset/Training/fire/fire_0196.jpg,1,train,250,250,c47ab1eeea9ff011ac457200f1455215b393c8a5782a4e1f573b226d8135db3f,42e8c78fc7e4c000,0.34409254153050106,384.59251757440705,553,train
data/raw/Forest Fire Dataset/Training/fire/fire_0197.jpg,1,train,250,250,6fe9a71c6b6a9585791a121a50e73fff9a09077edc3043fb1c82365d63a0fb51,9031734f0981c9c8,0.5632118906590413,114.80174783710247,554,train
data/raw/Forest Fire Dataset/Training/fire/fire_0199.jpg,1,train,250,250,137aa1f2c562fad37d495b42fd19e96203a3659cc6039d25ac8172501e790493,97124c9f1e0c0f13,0.1662934878812636,285.1071848113637,555,validation
data/raw/Forest Fire Dataset/Training/fire/fire_0200.jpg,1,train,250,250,5aaafa409609cd60469e46400457bb32e1955cf8e0309ebe42da52249901c01f,8eaeaaf4606a6e4c,0.23658854166666668,1706.2341319032944,556,train
data/raw/Forest Fire Dataset/Training/fire/fire_0201.jpg,1,train,250,250,979512f2970d239ef20b96d761bd13afd7b426523d0350969ede8fd4fd14968a,195d7dede9e1714d,0.32235115400326797,1450.2326519269393,557,train
data/raw/Forest Fire Dataset/Training/fire/fire_0202.jpg,1,train,250,250,16548c8e5f073fe2f99044508c5898c04a16bb15e4a81b5695bd785ba883917f,a0cc6763ce1e0701,0.26886446418845317,528.1095600818987,558,train
data/raw/Forest Fire Dataset/Training/fire/fire_0203.jpg,1,train,250,250,74582393bd1b2469cd62774433128b5b4461e8950e9d6b665bdfb8f606b41421,030b0b2f2931b373,0.15654488357843138,1041.4567150368025,559,train
data/raw/Forest Fire Dataset/Training/fire/fire_0204.jpg,1,train,250,250,fd9897815f08193aecad1d513fc35c9b6f4cbd9c34c382be2c160f11fa538564,7f1f0f0787c74f0f,0.4664696520969499,294.72329267015607,560,validation
data/raw/Forest Fire Dataset/Training/fire/fire_0206.jpg,1,train,250,250,21ee4faf63bb6cef6b5ab835a08f205c6de28a1334e36a30762c082845d5ba57,bdcdc4a292ccd062,0.41955252587145975,137.48767332331764,561,train
data/raw/Forest Fire Dataset/Training/fire/fire_0207.jpg,1,train,250,250,50cc70ee3bad66cf0b2165b7dca6ac282e7e71c5a79ea1cbc63ad56a15bfd676,f13b0f0101010203,0.38861357911220046,186.6824003966653,562,train
data/raw/Forest Fire Dataset/Training/fire/fire_0208.jpg,1,train,250,250,71bf03d603c938bbaeb385563e7f82f64f872ebdbd0381eb24192e15cac38532,c9e3c2c0c4c4dcdc,0.48565963711873633,243.36448380283463,563,train
data/raw/Forest Fire Dataset/Training/fire/fire_0209.jpg,1,train,250,250,07a9173e0d0eae03bf72e5e804119439badd7387a4f4552e7b4f2a471ecedec5,8fcaf26c4c2c3e0e,0.5974277471405229,982.7866033020397,564,train
data/raw/Forest Fire Dataset/Training/fire/fire_0210.jpg,1,train,250,250,e03ef07dfa688fef14dc77d5296f931f207cfba18ef0921be3518707a7ddcaa4,0703c3430b135301,0.14825282543572987,646.9415436685308,565,validation
data/raw/Forest Fire Dataset/Training/fire/fire_0212.jpg,1,train,250,250,38af8b15e014dba18b1fdfbe76aec26b9e24493b3aa516ae463b86ea8033f8cb,c744584140404242,0.22846498842592594,1764.2677625340673,566,train
data/raw/Forest Fire Dataset/Training/fire/fire_0213.jpg,1,train,250,250,8634faadb96f15b64b129b419833c8f42d03d37256d92b6be3d410564299f3cf,b283050505210101,0.2995123570261438,640.501102377389,567,train
data/raw/Forest Fire Dataset/Training/fire/fire_0214.jpg,1,train,250,250,13e9d232e522b6b3ca2a826f39210bf4640c388a65dddc0c4fc4395a293219a5,86494effed8c1814,0.1725375306372549,386.42633960088784,568,train
data/raw/Forest Fire Dataset/Training/fire/fire_0215.jpg,1,train,250,250,88744aad324b44fd398c6aafe296c378288b978c7f6cc502f53a2f57509f7b5f,c63a1f4d48280404,0.2107489957788671,450.5694553086565,569,train
data/raw/Forest Fire Dataset/Training/fire/fire_0216.jpg,1,train,250,250,637a13bfe42091f61f339d047d4bb0a19f82e8321e764a203c86c001fa131ca8,92f2626262625333,0.272252433959695,2914.5336313992652,570,validation
data/raw/Forest Fire Dataset/Training/fire/fire_0218.jpg,1,train,250,250,f829f468944246e795ed1e35b767741b803ba5a9c1f5a38e8ced17ef555ce244,dcc3d7edc3d3eafd,0.1429049223856209,290.7533443272214,571,train
data/raw/Forest Fire Dataset/Training/fire/fire_0219.jpg,1,train,250,250,2414deda4b5143ebc848fc5c3bd476a066fba04db79e214032cb0cb9b0b14fe4,c11b26233315090b,0.2116561989379085,498.6169031336269,572,train
data/raw/Forest Fire Dataset/Training/fire/fire_0220.jpg,1,train,250,250,90927bbe0a5c35d41462496b66fb41d95c80136d5414cf65165a7099dfdadbc0,3b3b393d371d0f1f,0.44886897467320264,862.1270525035345,573,train
data/raw/Forest Fire Dataset/Training/fire/fire_0221.jpg,1,train,250,250,16d9e554ec4e173f3b4ccd9b84fa7e13262bf22524c90c8089247255b2373eec,43c70f1e7e3e3e3f,0.6058487370642701,439.4491175242807,574,train
data/raw/Forest Fire Dataset/Training/fire/fire_0222.jpg,1,train,250,250,0b2ae290ced6cf3eda3217fddb1a63a87a4a20bad054df2198997c84cbd6f8c4,0d01050b1707cf4f,0.29478783700980393,246.7935643743925,575,train
data/raw/Forest Fire Dataset/Training/fire/fire_0223.jpg,1,train,250,250,383dc0809b24777931eaa7069b10f068a2099767767793357a2beb2f46ab732b,753b0f0908131139,0.2263795275054466,774.8511843678922,576,validation
data/raw/Forest Fire Dataset/Training/fire/fire_0225.jpg,1,train,250,250,6f2ff419e15461bcd046cd3633ab1828142c2bc8228638880e34dd46e0d4c398,3430868e9f7e5e97,0.3553449244281046,539.678928294698,577,train
data/raw/Forest Fire Dataset/Training/fire/fire_0226.jpg,1,train,250,250,511268a1ace90d1855a7bbe0c833b6e23c6142bf08e950aa42dcc77ad0d6a0fc,1c070f8e84111040,0.5642714290577342,543.2069904134103,578,train
data/raw/Forest Fire Dataset/Training/fire/fire_0227.jpg,1,train,250,250,6aa0d3854f25f8283c98e226a95d1fb495415ca17009776862dada5a89d5d66c,0e6f3f1a1d1d5e5e,0.2926432291666667,1311.8386379150602,579,train
data/raw/Forest Fire Dataset/Training/fire/fire_0228.jpg,1,train,250,250,e6bf8bba1f05124ea7100f16fd59d71098418adc0f9b767aa060b21e47a43b0b,0d24accdec7ebc7b,0.4143952546296296,775.0163022951705,580,validation
data/raw/Forest Fire Dataset/Training/fire/fire_0230.jpg,1,train,250,250,a1150bfb25bbaa18d26f882894ff3e45eb713849d0aebc3c718be07eb8674896,900101010141000c,0.40461899169389975,121.4448403876196,581,train
data/raw/Forest Fire Dataset/Training/fire/fire_0231.jpg,1,train,250,250,8fa11836be80d4452b0e1016314314fbf42bddfdd2028af4ed08537d75c74477,e4b933273f1f1b1f,0.2613757829520697,515.5483578229806,582,train
data/raw/Forest Fire Dataset/Training/fire/fire_0232.jpg,1,train,250,250,8d04bba8053d7a64c90c2098a356b936fde0a4b59eb7a49d2630460ad7d4bf4c,05231b9b1b377777,0.23344311683006536,1570.7433158412405,583,train
data/raw/Forest Fire Dataset/Training/fire/fire_0233.jpg,1,train,250,250,69d18ecc69ec8a34ca7bb8282692a2e48db70b65b5316ad44217b935be0242f6,07040e0f0f3f7f77,0.42415917755991284,301.138856656306,584,train
data/raw/Forest Fire Dataset/Training/fire/fire_0235.jpg,1,train,250,250,f458cebf13ed872f753ec28a3405b4e931a2dac4f92efdef8fd01afb00e79e60,a3864f0860e2c0c1,0.36682793777233114,1329.5323600046804,585,validation
data/raw/Forest Fire Dataset/Training/fire/fire_0236.jpg,1,train,250,250,5fce8319d531351c94a4a2dcc47eb13b91977f27c6b29cc55687d6de75a2b090,0e0e37374707171f,0.47327750544662306,301.98887164704007,586,train
data/raw/Forest Fire Dataset/Training/fire/fire_0237.jpg,1,train,250,250,a307e60239fbe137570194d7bcf4f28dd95ad3498833c23c02aaaeb7ffed600b,110302072f112307,0.1977281624455338,386.9418269734231,587,train
data/raw/Forest Fire Dataset/Training/fire/fire_0238.jpg,1,train,250,250,0b70376f91dca6e8fc8db4cd3eb738689620ac15dd121b1ffb8d2a44409b39dc,673f1f0989090d87,0.320086550245098,526.2059701238667,588,train
data/raw/Forest Fire Dataset/Training/fire/fire_0240.jpg,1,train,250,250,9e0d6af59c6d79015a9f5232f5355a90a73a7e5175d8bc4491a674e926772548,0c0c010302838746,0.5587282135076254,1014.485204668092,589,train
data/raw/Forest Fire Dataset/Training/fire/fire_0241.jpg,1,train,250,250,48ec12afb10b422dc12f1a53d1c03f09c6810eca8bc98e4edd05ef40036ec8d3,979f7f7f2e1f1f1f,0.2594992510893246,1741.1997207399418,590,train
data/raw/Forest Fire Dataset/Training/fire/fire_0242.jpg,1,train,250,250,74de1d9994faaa6f8a592921ef90778f2df2f431fd0faf871fc10cb17fed09f3,f657370f0f09cb97,0.2765335648148148,225.94478382654523,591,validation
data/raw/Forest Fire Dataset/Training/fire/fire_0243.jpg,1,train,250,250,c2dd1a7b46ab4df8a7ff6cffb60179cb8d85fd1a9a0c2088e3a2391be353bc38,bfb67eb8b83a333f,0.33890761165577343,3019.3103311850714,592,train
data/raw/Forest Fire Dataset/Training/fire/fire_0244.jpg,1,train,250,250,b700a8622bf83729e526daed0520150c67a0dadf4aa67d52c9cfc82e9aa68a21,1e17939907c7038b,0.32569061478758166,803.6233136320797,593,train
data/raw/Forest Fire Dataset/Training/fire/fire_0245.jpg,1,train,250,250,a6ac75ed0a1d4d6a2d45cb0e5b8727f1c6125cf88a34ae3f96cc6a0ebfa74595,d250165708090404,0.1593601068899782,1713.322984330328,594,train
data/raw/Forest Fire Dataset/Training/fire/fire_0246.jpg,1,train,250,250,3ca11817a07018b709cb92dff2e47c6d6a75737717bae9503a6442634262fe1c,3c2c4cccf9b9b1c9,0.43029939406318085,3263.6264528357488,595,train
data/raw/Forest Fire Dataset/Training/fire/fire_0248.jpg,1,train,250,250,5624e9e0544fd1199591eb40d9a90090ec5929fc0253925f5085c6b1be4ce04e,3e9c264654187858,0.4901888446350762,1773.6778791994802,596,validation
data/raw/Forest Fire Dataset/Training/fire/fire_0249.jpg,1,train,250,250,cc003a422827d0355e837f7410ee1dc7f3466cd561063ca069f25a34b13b4992,01274e4743830707,0.25843120234204797,1535.6842956921773,597,train
data/raw/Forest Fire Dataset/Training/fire/fire_0250.jpg,1,train,250,250,6cb26ae7deb9eec17cec9c2f8e096326839d725e6c36ac50cfe50470f0a1839d,c71623331b37b737,0.35323350694444444,1470.1695139882095,598,train
data/raw/Forest Fire Dataset/Training/fire/fire_0251.jpg,1,train,250,250,390439bccc8ebc7fab6ae2fbeec744a4e4af9946e218ccd724f144f92949f1e2,e7e7fb3b3f8f0f0e,0.3023369417211329,1395.056860927487,599,train
data/raw/Forest Fire Dataset/Training/fire/fire_0252.jpg,1,train,250,250,2ee166c80c4c6d82fa3a21ff95a3c9d0919ddb88e1d009545b035d9aa9ae05a6,59594b3737170703,0.2548760042211329,916.6290107258036,600,train
data/raw/Forest Fire Dataset/Training/fire/fire_0254.jpg,1,train,250,250,0e6ace1d452a2ef4426dadc13340cf213a0b6807ca477e6a6ff1465d2d53b04a,8b3f19563fbf1f0f,0.3522820499727669,1143.9872112541782,601,validation
data/raw/Forest Fire Dataset/Training/fire/fire_0255.jpg,1,train,250,250,d2ed8d4ef07a804fda210b3b8b0b500d05f8a88f10b49eec4899c12d6f164c54,3b3f476371390303,0.271082686546841,1024.9075851858963,602,train
data/raw/Forest Fire Dataset/Training/fire/fire_0256.jpg,1,train,250,250,815f11409a8fa01ff296cd75c933d504026e9afda75494ec7e106de1e7929c86,9b9f9331b9fffd7f,0.44729115604575165,732.069304018029,603,train
data/raw/Forest Fire Dataset/Training/fire/fire_0257.jpg,1,train,250,250,7fa32b354fc6fefb4405b5a5b081a6b603fbba83f2141c26e9ba3c2347102ca4,490d173d3737e7c7,0.22203797317538126,1156.585704103916,604,train
data/raw/Forest Fire Dataset/Training/fire/fire_0259.jpg,1,train,250,250,9deb843fcbca3b6d8729ed2419a079d2c0a47936c32865cb9b21327cae148882,b0386848dd1d1d27,0.34539334831154683,1217.6470427446998,605,train
data/raw/Forest Fire Dataset/Training/fire/fire_0260.jpg,1,train,250,250,0b5fa9b7be5526f7eff360e50035897523de44ccc2df2f101f0f42ec5bd819c2,46866f676da53333,0.2379463677832244,874.8641921854113,606,validation
data/raw/Forest Fire Dataset/Training/fire/fire_0261.jpg,1,train,250,250,c82c1e6f665021861336f0716d1d1016ae1780f409afc88555ea40144a980f81,6369b89e8e672787,0.46549096200980394,5158.321951066063,607,train
data/raw/Forest Fire Dataset/Training/fire/fire_0262.jpg,1,train,250,250,c262371980dbb4e60843e6015e3f5aed2405459ce374c9f3b756cdf010b65d71,7876e1ae9e8303a3,0.4817414726307189,2604.220154708884,608,train
data/raw/Forest Fire Dataset/Training/fire/fire_0263.jpg,1,train,250,250,7f5252acac63bd81730ef8578b707ae1513ea57872a01d67e954df161247f065,ce7f3e2707074333,0.3682555487472767,190.14702512059702,609,train
data/raw/Forest Fire Dataset/Training/fire/fire_0264.jpg,1,train,250,250,61acca66dca7027303ba9e047ffe3aecb593191e5233e7d4c047d156084e130c,f318353613115818,0.4964796943082789,2331.030051285627,610,validation
data/raw/Forest Fire Dataset/Training/fire/fire_0265.jpg,1,train,250,250,900ae9635a043831fb95277089d54e073e3f9669877f881fad0af4ce31249cd6,283e1858784ee7e7,0.4482906964869281,587.6223976014006,611,train
data/raw/Forest Fire Dataset/Training/fire/fire_0266.jpg,1,train,250,250,e30ca32d72e7f3af383f7d5a80b9c1889602fc8645f0033aa8aa9ef9177e30fb,593964c48684909a,0.5156024475762527,430.66611382998195,612,train
data/raw/Forest Fire Dataset/Training/fire/fire_0267.jpg,1,train,250,250,203a00c794fb306ab7b16d491a20e91caf063c463b141da098283d64ec6d8144,a410566f7f3d3d1f,0.40989498229847493,803.4271749910496,613,train
data/raw/Forest Fire Dataset/Training/fire/fire_0268.jpg,1,train,250,250,fe49a2f5f92accd5292b988b68866b3c72b102df765b4c3044dd981b0998a11f,ce858d8e0c0c0a1a,0.26518118532135077,1060.3002629680095,614,train
data/raw/Forest Fire Dataset/Training/fire/fire_0269.jpg,1,train,250,250,127aeb6a1330087631dda637d0b0f1a6ae6d7f1ce185f44348ccd0561ede9487,1810169692322160,0.2223698767701525,2812.556964020804,615,validation
data/raw/Forest Fire Dataset/Training/fire/fire_0270.jpg,1,train,250,250,e53e66ce8d9e58068bd3105d81d3a38e4bcd708e87c1f9a6d1435b357b70b695,9b1a8af795999bcf,0.4055989583333333,2415.089857154597,616,train
data/raw/Forest Fire Dataset/Training/fire/fire_0272.jpg,1,train,250,250,55b9a4af5220d9fc71c86ba744090e3d71f7ac5a529dd3b8d0cb8dce3f833a4e,793e3e4505030323,0.22195116761982572,174.94087773104428,617,train
data/raw/Forest Fire Dataset/Training/fire/fire_0273.jpg,1,train,250,250,832efe50315502b970f11eb252bab38faf0fae255cf2bc6c3aefacf51a129466,10bcaceef3f2f4e6,0.40935202205882354,763.6009824592018,618,train
data/raw/Forest Fire Dataset/Training/fire/fire_0274.jpg,1,train,250,250,da5b5bdb1653c2e1c1bcfd212db7d01d7afa7e709c6755e245ddebbe2d1dd55e,9b13131b1f0f0f07,0.1867808755446623,3209.1281019189573,619,train
data/raw/Forest Fire Dataset/Training/fire/fire_0276.jpg,1,train,250,250,cc663fd1310e5bf98125ff8a524bdb8a76aec1b8e4ac30476221d9dc9c13a879,9bc3cfcd6d6ff9c9,0.39811538330610025,2408.4109219946963,620,validation
data/raw/Forest Fire Dataset/Training/fire/fire_0278.jpg,1,train,250,250,d52a106eb0b36d3a297666d2d08d9af7427cd1bf26c102c1875704767440f9b8,832724262e0f0733,0.380249183006536,1234.3260861083952,621,train
data/raw/Forest Fire Dataset/Training/fire/fire_0279.jpg,1,train,250,250,c2758fce3efa1d949780b54a0950bf766072c9ff68680577f6290d301042704a,0d0e9c09133e2faf,0.24082286560457516,538.9341245872424,622,train
data/raw/Forest Fire Dataset/Training/fire/fire_0281.jpg,1,train,250,250,8f7d908581acb5b8afe17017bfd6c33bf07c9ecfa23d0ef86fa79274415b5667,c7cbc9395bdb9b9f,0.4108949482570806,1548.7437453390908,623,train
data/raw/Forest Fire Dataset/Training/fire/fire_0282.jpg,1,train,250,250,4fee6357e003b1f64b106f3244a055378f3d79e07ed88672b44e2eebdb9707bc,1818c85c3337737b,0.2567572167755991,1405.9774573763123,624,train
data/raw/Forest Fire Dataset/Training/fire/fire_0283.jpg,1,train,250,250,d1ca02f0b49b6b85efad5e6c03ebb1791731837d5d16ead42dbfc3611a12cf4a,0b2b2f2f1f1f1f1f,0.32917390046296297,1460.2820922617689,625,validation
data/raw/Forest Fire Dataset/Training/fire/fire_0284.jpg,1,train,250,250,dacf19717bff2781a1e16415765f7aceb4462d25a64d1753b8324d64069a1b99,aab7756573370505,0.3510897501361656,1498.1788512404808,626,train
data/raw/Forest Fire Dataset/Training/fire/fire_0285.jpg,1,train,250,250,fde613da55d4ab2776a787e74e8d9376c0d635178fe62b9fccbc543fd5d76520,a7a5652323230303,0.3799164283769063,795.6890500629037,627,train
data/raw/Forest Fire Dataset/Training/fire/fire_0286.jpg,1,train,250,250,a095dee1ca464b66020e0ad1b768d533009ea8e3889d475eacff5a97630f18cd,ba343c73e0cc6c2c,0.34190623297930284,916.0841869965476,628,train
data/raw/Forest Fire Dataset/Training/fire/fire_0287.jpg,1,train,250,250,5a1051347a7b9896f715c348c5973616ac4f4a1012bc4f80f90ba308a4350f35,7fb3838783878f0e,0.5525650190631809,1635.209176212031,629,train
data/raw/Forest Fire Dataset/Training/fire/fire_0288.jpg,1,train,250,250,d4efcf6d4a5befcdcdb245514a7c612279c561a715ce13e12d6976ac47ba2f94,0b0b1b7171212180,0.25697848583877997,1503.596556657597,630,validation
data/raw/Forest Fire Dataset/Training/fire/fire_0290.jpg,1,train,250,250,f35d0e2925ad3da8bc7c651a40ece727450fd789ff646b54d2e4ca180b7e1b36,1e5b597323371f1f,0.3346179704520697,1605.1370528114442,631,train
data/raw/Forest Fire Dataset/Training/fire/fire_0291.jpg,1,train,250,250,39f7b15502d058acf2abf799c7565d8622876af56894e57c49247d3569740f16,8d6c4ffeeee6e767,0.4642527062908497,387.11611633783025,632,train
data/raw/Forest Fire Dataset/Training/fire/fire_0292.jpg,1,train,250,250,85973035b1b1608d8667cec6405e812b5c3c68893b1ae88bb891fbe01f5f5ebc,2faf86c709610001,0.3515680317265795,3909.171987305625,633,train
data/raw/Forest Fire Dataset/Training/fire/fire_0293.jpg,1,train,250,250,03a6c556b4e0e9088a658ea52b5eb1630157d8bf0d4bdec39b6acf6900b02591,8540706939395b5f,0.38064874387254904,1933.9534802966627,634,train
data/raw/Forest Fire Dataset/Training/fire/fire_0294.jpg,1,train,250,250,3f7bf4170dcc8fc8feea4513ed2afcbbcd489f9dcdd0e877735d8c58cb1b6432,902d7e7d9362352b,0.19898046023965144,710.4995079596392,635,validation
data/raw/Forest Fire Dataset/Training/fire/fire_0295.jpg,1,train,250,250,8847db2b36ff82b025f1dbf19b247fcbb0c971aacac50002177caeee8b7a0b78,00151d393f777577,0.2303215209694989,1049.547313991939,636,train
data/raw/Forest Fire Dataset/Training/fire/fire_0296.jpg,1,train,250,250,e2f738d193f63ecb4d85ccd0649d6dfeaa91732c65d98fb319a0bbf5e7b5c53b,3797870d29b191b0,0.34646777982026145,2037.916239645071,637,train
data/raw/Forest Fire Dataset/Training/fire/fire_0298.jpg,1,train,250,250,3381dcaa205945569223a46a1a2f4daac1230052379c851c38b83eccd9b5d95c,9dc7e11b77f3fbfd,0.4652096949891068,1009.0330667491379,638,train
data/raw/Forest Fire Dataset/Training/fire/fire_0299.jpg,1,train,250,250,076b4e22f13043e297fbbea31cff833c6a1a904762f2af55c8f79fde69b43fa1,b03c7859d99d1b9d,0.3369085307734205,1193.9649132161508,639,train
data/raw/Forest Fire Dataset/Training/fire/fire_0301.jpg,1,train,250,250,cb838044ada4c2087275d2194b0bfeb385ecca97c2906f6bb1e87bd9ed4a0fc5,260003071f0f0b0f,0.28759063521241834,119.35789060801308,640,train
data/raw/Forest Fire Dataset/Training/fire/fire_0302.jpg,1,train,250,250,c364f9fac5e676555fb587bc343708051280683c60b2b0ca1bd6372b1734e324,2612333327050303,0.23252485021786493,440.2734448599201,641,train
data/raw/Forest Fire Dataset/Training/fire/fire_0303.jpg,1,train,250,250,b5f3727911dc0093d6a3ffb088e022c27fec5540391b2c95340a6ae7640ab245,69edd9c99999b1b1,0.5071772024782135,1970.3574630698197,642,train
data/raw/Forest Fire Dataset/Training/fire/fire_0304.jpg,1,train,250,250,77bb300a34a295d08e697787522e1b68b8fb50210cfcdd2c4a3057e843823a7d,c9d9171713135393,0.28650003404139435,2291.8041970878835,643,validation
data/raw/Forest Fire Dataset/Training/fire/fire_0306.jpg,1,train,250,250,2cf12e643396f3d7ee418e749bf0e3f1dc0f5a163f761fef65dbf1832e210579,6571071517170707,0.24383723107298477,2907.4352088282,644,train
data/raw/Forest Fire Dataset/Training/fire/fire_0307.jpg,1,train,250,250,2fdf7ab5ed2af42fc63d9ad1e1213d7376e5612908b47a54d4362972bda89935,cfcfdecfcfc3cf4f,0.37972366898148147,1300.2378384980493,645,validation
data/raw/Forest Fire Dataset/Training/fire/fire_0308.jpg,1,train,250,250,dbbdf0f7f153d156aab107ea67c45aa3d4fb4f48218161f95011b6befff74d23,7aaf9d8d2c4c68f2,0.4748195806100218,457.01838521821406,646,train
data/raw/Forest Fire Dataset/Training/fire/fire_0309.jpg,1,train,250,250,f0c861c6e285f7d35a2ba171a2b9818a73a39f4d465211e0ada5eeda8c1f91d2,e366272d2167ccc8,0.49760476239106755,991.3455698743421,647,train
data/raw/Forest Fire Dataset/Training/fire/fire_0310.jpg,1,train,250,250,bc3a0435a624ed2cf15f785667f0a08c931671d0034d8021f78d90d549d2a6de,e0df5b0818000000,0.12136735770697168,132.63102157702522,648,train
data/raw/Forest Fire Dataset/Training/fire/fire_0311.jpg,1,train,250,250,73072454727453ba57508f95629365815cd8fd52de7aab75537359f8020241a6,707c351519035343,0.3704337724673203,1590.404360999725,649,train
data/raw/Forest Fire Dataset/Training/fire/fire_0312.jpg,1,train,250,250,95feade31da304d03fbbd56b93c04d40013b30213eccc3811e7984deaab758ab,668f1f0d0c8e3e73,0.434879663671024,434.34205026670804,650,train
data/raw/Forest Fire Dataset/Training/fire/fire_0313.jpg,1,train,250,250,ef56911b48b317d05bf99e25ca918256de8ff7bc699518f816c8ac9990360053,0481c36363271f1f,0.5328078193082789,198.90552962119855,651,validation
